Order_Line,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Payment_Mode
215,OF-2019-145317,9/8/2019,9/13/2019,Standard Class,SM-20320,FUR-FU-10004270,30.768,2,0.2,8.0766,COD
216,OF-2019-145317,9/8/2019,9/13/2019,Standard Class,SM-20320,OFF-FA-10003112,18.936,3,0.2,5.9175,COD
217,OF-2019-145317,9/8/2019,9/13/2019,Standard Class,SM-20320,FUR-FU-10001986,122.352,3,0.2,15.294,COD
218,OF-2019-111871,9/8/2019,9/11/2019,Second Class,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49,Online
219,ON-2019-131275,9/8/2019,9/14/2019,Standard Class,SC-20050,FUR-FU-10004597,111,2,0,14.43,COD
220,ON-2019-131275,9/8/2019,9/14/2019,Standard Class,SC-20050,TEC-MA-10001148,1279.968,4,0.2,415.9896,COD
221,ON-2019-131275,9/8/2019,9/14/2019,Standard Class,SC-20050,OFF-ST-10000078,1856.19,7,0,334.1142,Offline
222,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,TEC-PH-10004667,323.976,3,0.2,28.3479,Offline
223,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,OFF-LA-10000443,11.808,4,0.2,3.9852,COD
224,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,OFF-ST-10000918,26.16,3,0.2,1.962,Online
225,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,OFF-BI-10001196,33.57,5,0.7,-25.737,Offline
226,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,FUR-FU-10003981,4.992,3,0.2,1.3728,COD
227,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,FUR-FU-10002508,20.016,3,0.2,5.5044,Offline
228,OF-2019-103989,9/9/2019,9/11/2019,First Class,MC-17605,TEC-AC-10002647,170.24,2,0.2,53.2,COD
229,OF-2019-140004,9/11/2019,9/15/2019,Standard Class,CB-12025,OFF-AR-10004685,7.408,2,0.2,1.2038,COD
230,OF-2019-140004,9/11/2019,9/15/2019,Standard Class,CB-12025,OFF-AR-10004027,6.048,3,0.2,1.5876,COD
231,ON-2019-107405,9/11/2019,9/15/2019,Standard Class,TS-21205,OFF-ST-10002301,16.272,1,0.2,-3.8646,Online
232,OF-2019-163223,9/11/2019,9/15/2019,Standard Class,KH-16690,TEC-PH-10000730,3499.93,7,0,909.9818,Offline
233,OF-2019-163223,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-LA-10004409,14.4,5,0,6.624,COD
234,OF-2019-163223,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-PA-10000675,122.97,3,0,60.2553,COD
235,OF-2019-163223,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-AR-10001573,9.32,4,0,2.7028,COD
236,OF-2019-163223,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-BI-10001597,122.94,3,0,59.0112,Offline
237,ON-2019-155544,9/11/2019,9/15/2019,Standard Class,GM-14440,OFF-LA-10004544,59.2,5,0.2,22.2,Offline
238,ON-2019-155544,9/11/2019,9/15/2019,Standard Class,GM-14440,FUR-FU-10001473,32.952,3,0.2,6.5904,COD
239,ON-2019-155544,9/11/2019,9/15/2019,Standard Class,GM-14440,FUR-CH-10000422,218.376,3,0.2,-10.9188,COD
240,ON-2019-158057,9/12/2019,9/16/2019,Standard Class,CC-12685,OFF-BI-10004410,7.644,4,0.7,-5.8604,Online
241,ON-2019-158057,9/12/2019,9/16/2019,Standard Class,CC-12685,OFF-BI-10002735,51.465,5,0.7,-39.4565,Offline
242,OF-2019-148040,9/12/2019,9/16/2019,Standard Class,BF-11275,OFF-PA-10002581,74.352,3,0.2,23.235,COD
243,OF-2019-148040,9/12/2019,9/16/2019,Standard Class,BF-11275,FUR-CH-10001482,314.352,3,0.2,-35.3646,Offline
244,ON-2019-129609,9/12/2019,9/12/2019,Same Day,VM-21835,OFF-AR-10003478,16.28,2,0,6.512,COD
245,OF-2019-120838,9/13/2019,9/16/2019,Second Class,PO-18865,OFF-ST-10000585,330.4,2,0,85.904,Online
246,OF-2019-120838,9/13/2019,9/16/2019,Second Class,PO-18865,TEC-PH-10003484,604.752,6,0.2,37.797,COD
247,OF-2019-164749,9/13/2019,9/16/2019,First Class,BG-11740,OFF-LA-10004484,9.912,3,0.2,3.2214,Online
248,OF-2019-147235,9/14/2019,9/18/2019,Standard Class,CD-11920,OFF-PA-10004948,24.9,5,0,11.703,Offline
249,OF-2019-143637,9/14/2019,9/19/2019,Second Class,MS-17710,FUR-FU-10002813,40.48,2,0,14.5728,Offline
250,OF-2019-148586,9/15/2019,9/22/2019,Standard Class,AZ-10750,FUR-CH-10002439,366.786,7,0.1,65.2064,Offline
251,OF-2019-128237,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10003829,6.56,2,0,1.9024,COD
252,OF-2019-128237,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10003338,14.88,2,0,3.72,Online
253,OF-2019-128237,9/15/2019,9/20/2019,Standard Class,CA-12265,TEC-AC-10002558,45.48,4,0,15.918,Offline
254,OF-2019-128237,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10000034,25.44,6,0,9.9216,COD
255,OF-2019-138436,9/16/2019,9/20/2019,Standard Class,JD-15895,TEC-AC-10002323,66.3,3,0,8.619,Online
256,OF-2019-141838,9/16/2019,9/21/2019,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0,0.84,COD
257,OF-2019-141838,9/16/2019,9/21/2019,Second Class,DK-12835,OFF-BI-10003291,27.936,4,0.2,9.4284,COD
258,OF-2019-141838,9/16/2019,9/21/2019,Second Class,DK-12835,TEC-PH-10004100,28.784,2,0.2,2.8784,Offline
259,OF-2019-100860,9/16/2019,9/20/2019,Second Class,CS-12505,OFF-LA-10001982,18.75,5,0,9,Offline
260,ON-2019-137869,9/18/2019,9/23/2019,Standard Class,CV-12295,OFF-EN-10001509,6.12,3,0,2.8764,Offline
261,ON-2019-137869,9/18/2019,9/23/2019,Standard Class,CV-12295,FUR-TA-10003954,1184.72,4,0,106.6248,Offline
262,OF-2019-100881,9/18/2019,9/22/2019,Standard Class,DR-12940,TEC-PH-10003273,302.376,3,0.2,22.6782,COD
263,ON-2019-117380,9/18/2019,9/24/2019,Standard Class,MP-18175,FUR-TA-10000198,330.588,1,0.4,-143.2548,Online
264,OF-2019-137274,9/19/2019,9/23/2019,Standard Class,MG-18145,FUR-TA-10001889,890.841,3,0.3,-152.7156,Offline
265,OF-2019-169033,9/20/2019,9/24/2019,Standard Class,KM-16720,OFF-AR-10001915,49.65,5,0,20.853,Offline
266,OF-2019-133424,9/20/2019,9/25/2019,Standard Class,Dl-13600,OFF-ST-10002957,15.84,3,0,0,COD
267,OF-2019-133424,9/20/2019,9/25/2019,Standard Class,Dl-13600,OFF-LA-10002312,44.4,3,0,22.2,COD
268,ON-2019-105151,9/20/2019,9/21/2019,First Class,SG-20890,OFF-AR-10001231,10.5,5,0,2.94,Offline
269,OF-2019-131247,9/20/2019,9/25/2019,Standard Class,GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098,Online
270,OF-2019-162089,9/20/2019,9/22/2019,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.3055,Offline
271,OF-2019-162089,9/20/2019,9/22/2019,First Class,MP-17470,TEC-PH-10001819,251.944,7,0.2,88.1804,COD
272,OF-2019-162089,9/20/2019,9/22/2019,First Class,MP-17470,FUR-CH-10002304,127.302,7,0.3,-9.093,COD
273,ON-2019-113124,9/20/2019,9/26/2019,Standard Class,NC-18340,OFF-ST-10001511,129.3,2,0,6.465,COD
274,OF-2019-128055,9/21/2019,9/26/2019,Standard Class,AA-10315,OFF-BI-10004390,673.568,2,0.2,252.588,COD
275,OF-2019-128055,9/21/2019,9/26/2019,Standard Class,AA-10315,OFF-AP-10002765,52.98,2,0,14.8344,COD
276,OF-2019-112403,9/21/2019,9/21/2019,Same Day,JO-15280,OFF-BI-10003529,0.852,1,0.7,-0.5964,Online
277,ON-2019-104759,9/21/2019,9/25/2019,Standard Class,DD-13570,OFF-BI-10002071,8.134,7,0.8,-13.8278,COD
278,ON-2019-104759,9/21/2019,9/25/2019,Standard Class,DD-13570,TEC-AC-10004901,79.984,2,0.2,13.9972,COD
279,OF-2019-101770,9/21/2019,9/25/2019,Standard Class,KB-16240,OFF-BI-10001097,1.869,1,0.7,-1.3083,COD
280,OF-2019-130428,9/21/2019,9/21/2019,Same Day,TG-21640,FUR-CH-10002965,1125.488,7,0.2,98.4802,Offline
281,OF-2019-130428,9/21/2019,9/21/2019,Same Day,TG-21640,OFF-BI-10001636,12.645,5,0.7,-10.116,COD
282,OF-2019-130428,9/21/2019,9/21/2019,Same Day,TG-21640,OFF-AR-10004027,4.032,2,0.2,1.0584,COD
283,ON-2019-157021,9/22/2019,9/27/2019,Second Class,KM-16720,OFF-LA-10002312,29.6,2,0,14.8,Online
284,ON-2019-157021,9/22/2019,9/27/2019,Second Class,KM-16720,OFF-BI-10000042,17.088,4,0.2,5.5536,COD
285,OF-2019-138359,9/22/2019,9/27/2019,Standard Class,KH-16330,OFF-ST-10000636,66.96,4,0,2.6784,COD
286,OF-2019-138359,9/22/2019,9/27/2019,Standard Class,KH-16330,OFF-BI-10000145,6.24,2,0,3.0576,Offline
287,OF-2019-164315,9/23/2019,9/29/2019,Standard Class,RD-19585,OFF-PA-10004248,15.84,3,0,7.128,Online
288,OF-2019-164315,9/23/2019,9/29/2019,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804,COD
289,OF-2019-164315,9/23/2019,9/29/2019,Standard Class,RD-19585,OFF-AP-10003842,154.9,5,0,40.274,COD
290,ON-2019-157847,9/23/2019,9/27/2019,Second Class,SC-20020,OFF-PA-10002986,26.72,5,0.2,9.352,Offline
291,ON-2019-157847,9/23/2019,9/27/2019,Second Class,SC-20020,OFF-PA-10001593,33.488,7,0.2,10.465,COD
292,OF-2019-160276,9/23/2019,9/29/2019,Standard Class,AH-10690,FUR-FU-10003192,177.68,2,0,46.1968,COD
293,OF-2019-112291,9/24/2019,9/29/2019,Standard Class,KE-16420,OFF-EN-10001415,11.16,2,0,5.58,COD
294,OF-2019-112291,9/24/2019,9/29/2019,Standard Class,KE-16420,TEC-AC-10001284,62.31,3,0,22.4316,COD
295,OF-2019-112291,9/24/2019,9/29/2019,Standard Class,KE-16420,TEC-AC-10000736,159.98,2,0,57.5928,Offline
296,OF-2019-105172,9/25/2019,9/30/2019,Standard Class,PK-18910,OFF-LA-10001641,18.9,6,0,9.072,COD
297,OF-2019-133228,9/25/2019,9/30/2019,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0,2.3521,COD
298,OF-2019-133228,9/25/2019,9/30/2019,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0,23.808,COD
299,ON-2019-128685,9/25/2019,9/26/2019,First Class,MZ-17515,OFF-BI-10004140,7.184,2,0.2,2.245,COD
300,OF-2019-149538,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-ST-10004180,232.55,5,0,9.302,COD
301,OF-2019-149538,9/25/2019,9/29/2019,Standard Class,KB-16585,TEC-AC-10002926,99.98,2,0,42.9914,Offline
302,OF-2019-149538,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-PA-10003797,19.44,3,0,9.3312,Offline
303,OF-2019-149538,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-PA-10002195,12.96,2,0,6.3504,Online
304,OF-2019-113887,9/26/2019,9/28/2019,First Class,TH-21550,OFF-PA-10004071,55.48,1,0,26.6304,COD
305,OF-2019-102988,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-AR-10004757,22.96,7,0,7.5768,Offline
306,OF-2019-102988,9/26/2019,9/30/2019,Second Class,GM-14695,TEC-PH-10001615,28.99,1,0,8.4071,COD
307,OF-2019-102988,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-PA-10003349,12.96,2,0,6.3504,COD
308,OF-2019-102988,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-AR-10000127,22.96,7,0,6.6584,COD
309,OF-2019-102988,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-SU-10002881,4164.05,5,0,83.281,COD
310,OF-2019-151001,9/26/2019,9/28/2019,First Class,JG-15805,OFF-ST-10003455,49.632,4,0.2,3.7224,COD
311,OF-2019-151001,9/26/2019,9/28/2019,First Class,JG-15805,OFF-ST-10001031,52.096,4,0.2,3.9072,COD
312,OF-2019-149104,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-AR-10002952,26.7,2,0,7.476,COD
313,OF-2019-149104,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-BI-10004209,40.2,5,0,18.09,COD
314,OF-2019-149104,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-AR-10004685,13.89,3,0,4.5837,Offline
315,OF-2019-149104,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-ST-10000991,689.82,6,0,20.6946,Online
316,ON-2019-157231,9/26/2019,9/30/2019,Standard Class,RP-19855,OFF-BI-10002852,115.36,7,0,56.5264,COD
317,OF-2019-136742,9/27/2019,10/1/2019,Standard Class,GP-14740,OFF-BI-10003719,44.91,6,0.7,-35.928,COD
318,ON-2019-118486,9/27/2019,9/29/2019,First Class,SD-20485,OFF-SU-10004498,10.304,1,0.2,-2.1896,COD
319,ON-2019-118486,9/27/2019,9/29/2019,First Class,SD-20485,FUR-TA-10001039,154.764,3,0.4,-36.1116,Offline
320,ON-2019-118486,9/27/2019,9/29/2019,First Class,SD-20485,TEC-AC-10004659,116.784,2,0.2,21.897,COD
321,OF-2019-169803,9/27/2019,10/3/2019,Standard Class,SC-20260,FUR-TA-10000688,653.55,3,0,111.1035,COD
322,OF-2019-169803,9/27/2019,10/3/2019,Standard Class,SC-20260,TEC-AC-10003441,33.9,2,0,2.034,Offline
323,OF-2019-102652,9/27/2019,10/3/2019,Standard Class,AY-10555,FUR-FU-10000747,91.96,2,0,15.6332,Offline
324,OF-2019-102652,9/27/2019,10/3/2019,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0,12.9129,Offline
325,OF-2019-102652,9/27/2019,10/3/2019,Standard Class,AY-10555,OFF-PA-10003309,19.44,3,0,9.3312,COD
326,OF-2019-102652,9/27/2019,10/3/2019,Standard Class,AY-10555,OFF-PA-10001977,55.48,1,0,26.6304,COD
327,OF-2019-153808,9/27/2019,10/1/2019,Second Class,FH-14275,OFF-AR-10001725,70.95,3,0,18.447,COD
328,OF-2019-153808,9/27/2019,10/1/2019,Second Class,FH-14275,OFF-BI-10002794,65.568,2,0.2,23.7684,COD
329,OF-2019-153808,9/27/2019,10/1/2019,Second Class,FH-14275,TEC-AC-10004171,299.97,3,0,131.9868,Offline
330,OF-2019-124023,9/28/2019,10/1/2019,First Class,PJ-19015,FUR-FU-10004415,8.96,2,0,2.7776,COD
331,OF-2019-128846,9/28/2019,10/3/2019,Standard Class,RS-19765,TEC-PH-10003273,629.95,5,0,163.787,Offline
332,OF-2019-128846,9/28/2019,10/3/2019,Standard Class,RS-19765,OFF-PA-10000100,122.97,3,0,60.2553,COD
333,OF-2019-165806,9/28/2019,9/28/2019,Same Day,VM-21685,OFF-PA-10003441,58.32,9,0,27.9936,COD
334,OF-2019-165806,9/28/2019,9/28/2019,Same Day,VM-21685,TEC-PH-10004922,200.97,3,0,50.2425,COD
335,OF-2019-100363,9/29/2019,10/6/2019,Standard Class,JM-15655,OFF-FA-10000611,2.368,2,0.2,0.8288,Offline
336,OF-2019-100363,9/29/2019,10/6/2019,Standard Class,JM-15655,OFF-PA-10004733,19.008,3,0.2,6.8904,COD
337,ON-2019-118997,9/29/2019,10/3/2019,Standard Class,RA-19885,FUR-TA-10001086,1215.92,8,0,316.1392,Offline
338,ON-2019-163797,9/29/2019,10/4/2019,Standard Class,PC-19000,OFF-FA-10001883,49.792,8,0.2,-11.8256,COD
339,OF-2019-150581,9/29/2019,10/3/2019,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898,Online
340,OF-2019-150581,9/29/2019,10/3/2019,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0,139.986,Offline
341,OF-2019-121769,9/29/2019,10/3/2019,Standard Class,JS-15880,FUR-TA-10004442,172.11,1,0.4,-94.6605,COD
342,ON-2019-102715,10/2/2019,10/4/2019,Second Class,JK-15370,OFF-FA-10001332,6.912,3,0.2,2.3328,COD
343,ON-2019-102715,10/2/2019,10/4/2019,Second Class,JK-15370,TEC-AC-10002001,383.976,3,0.2,81.5949,COD
344,ON-2019-102715,10/2/2019,10/4/2019,Second Class,JK-15370,OFF-PA-10000029,10.368,2,0.2,3.6288,Offline
345,ON-2019-102715,10/2/2019,10/4/2019,Second Class,JK-15370,TEC-AC-10001874,335.944,7,0.2,41.993,COD
346,ON-2019-121734,10/2/2019,10/7/2019,Standard Class,SE-20110,OFF-BI-10004817,9.584,1,0.2,3.3544,Offline
347,OF-2019-138940,10/2/2019,10/7/2019,Second Class,GM-14455,TEC-PH-10001835,758.352,6,0.2,265.4232,COD
348,OF-2019-110555,10/2/2019,10/9/2019,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.3824,Offline
349,OF-2019-110555,10/2/2019,10/9/2019,Standard Class,MM-18055,TEC-PH-10000586,105.584,2,0.2,9.2386,Offline
350,OF-2019-110555,10/2/2019,10/9/2019,Standard Class,MM-18055,TEC-AC-10003399,217.44,6,0,91.3248,COD
351,OF-2019-154599,10/3/2019,10/8/2019,Standard Class,KN-16450,TEC-PH-10001557,1075.088,14,0.2,94.0702,Offline
352,OF-2019-154599,10/3/2019,10/8/2019,Standard Class,KN-16450,TEC-PH-10000576,438.368,4,0.2,38.3572,Online
353,OF-2019-154599,10/3/2019,10/8/2019,Standard Class,KN-16450,OFF-BI-10002764,18.088,7,0.2,6.5569,COD
354,OF-2019-154599,10/3/2019,10/8/2019,Standard Class,KN-16450,FUR-BO-10001337,308.499,3,0.15,-18.147,COD
355,ON-2019-158365,10/3/2019,10/8/2019,Standard Class,SV-20785,OFF-PA-10000289,32.4,5,0,15.552,Offline
356,OF-2019-142979,10/3/2019,10/9/2019,Standard Class,EH-13765,OFF-AR-10002987,39.68,2,0,16.2688,Offline
357,OF-2019-122336,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,COD
358,OF-2019-122336,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,COD
359,OF-2019-122336,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,COD
360,OF-2019-122336,10/4/2019,10/8/2019,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,COD
361,OF-2019-167724,10/4/2019,10/9/2019,Standard Class,BF-11170,OFF-LA-10002368,7.83,3,0,3.6018,Offline
362,ON-2019-120740,10/6/2019,10/6/2019,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0,31.0184,Offline
363,ON-2019-120740,10/6/2019,10/6/2019,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0,76.9816,COD
364,OF-2019-155208,10/7/2019,10/11/2019,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,Offline
365,OF-2019-110849,10/9/2019,10/14/2019,Standard Class,JL-15835,TEC-MA-10002859,287.968,4,0.2,97.1892,Offline
366,OF-2019-110849,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-AR-10002375,13.12,4,0,3.8048,Offline
367,OF-2019-110849,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-AR-10000657,10.75,5,0,3.5475,COD
368,OF-2019-110849,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-FA-10000134,11.62,2,0,3.6022,Offline
369,OF-2019-100678,10/9/2019,10/13/2019,Standard Class,KM-16720,OFF-AR-10001868,2.688,2,0.2,1.008,COD
370,OF-2019-100678,10/9/2019,10/13/2019,Standard Class,KM-16720,FUR-CH-10002602,317.058,3,0.3,-18.1176,COD
371,OF-2019-100678,10/9/2019,10/13/2019,Standard Class,KM-16720,OFF-EN-10000056,149.352,3,0.2,50.4063,Offline
372,OF-2019-100678,10/9/2019,10/13/2019,Standard Class,KM-16720,TEC-AC-10000474,227.976,3,0.2,28.497,COD
373,OF-2019-169460,10/10/2019,10/12/2019,Second Class,NF-18595,FUR-FU-10004017,76.14,3,0,26.649,COD
374,OF-2019-158470,10/10/2019,10/14/2019,Second Class,AG-10390,OFF-BI-10003638,58.05,3,0,26.703,COD
375,OF-2019-158470,10/10/2019,10/14/2019,Second Class,AG-10390,OFF-PA-10001569,71.28,11,0,34.2144,COD
376,OF-2019-134572,10/11/2019,10/13/2019,Second Class,SV-20365,FUR-TA-10001705,744.1,5,0.3,-95.67,Offline
377,OF-2019-134572,10/11/2019,10/13/2019,Second Class,SV-20365,OFF-ST-10004634,44.84,5,0.2,5.605,Offline
378,OF-2019-134572,10/11/2019,10/13/2019,Second Class,SV-20365,FUR-TA-10004442,401.59,2,0.3,-131.951,COD
379,OF-2019-101462,10/11/2019,10/16/2019,Standard Class,BP-11230,FUR-FU-10000409,59.92,4,0,27.5632,Offline
380,OF-2019-158064,10/12/2019,10/16/2019,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.5755,Offline
381,OF-2019-136336,10/12/2019,10/17/2019,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0,0,Online
382,OF-2019-122070,10/13/2019,10/15/2019,Second Class,AH-10030,OFF-EN-10004773,247.84,8,0,121.4416,Offline
383,OF-2019-122070,10/13/2019,10/15/2019,Second Class,AH-10030,OFF-BI-10004970,9.912,3,0.2,3.3453,COD
384,ON-2019-112564,10/14/2019,10/15/2019,First Class,TS-21160,OFF-BI-10004876,2.502,3,0.7,-1.7514,COD
385,ON-2019-150119,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588,Offline
386,ON-2019-150119,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588,Offline
387,ON-2019-150119,10/14/2019,10/18/2019,Standard Class,LB-16795,OFF-BI-10000145,7.488,8,0.7,-5.2416,COD
388,ON-2019-150119,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-FU-10002191,22.336,4,0.2,7.8176,Offline
389,OF-2019-111857,10/14/2019,10/17/2019,Second Class,NM-18445,OFF-PA-10001878,48.91,1,0,22.9877,COD
390,ON-2019-157406,10/16/2019,10/20/2019,Standard Class,DA-13450,OFF-PA-10003543,10.368,2,0.2,3.6288,COD
391,ON-2019-157406,10/16/2019,10/20/2019,Standard Class,DA-13450,OFF-AR-10002221,6.24,3,0.2,0.546,COD
392,OF-2019-110100,10/16/2019,10/20/2019,Standard Class,LC-16885,TEC-PH-10004531,302.376,3,0.2,37.797,COD
393,OF-2019-166954,10/16/2019,10/21/2019,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,0,63.6825,Offline
394,OF-2019-166954,10/16/2019,10/21/2019,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,0,78.5088,Offline
395,OF-2019-166954,10/16/2019,10/21/2019,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.704,COD
396,OF-2019-147298,10/17/2019,10/24/2019,Standard Class,AG-10300,FUR-CH-10004886,230.28,3,0.2,23.028,Online
397,OF-2019-147298,10/17/2019,10/24/2019,Standard Class,AG-10300,OFF-BI-10001525,18.288,6,0.2,5.715,COD
398,OF-2019-116785,10/17/2019,10/21/2019,Standard Class,MH-17290,OFF-AR-10003504,21.4,5,0,6.206,COD
399,OF-2019-116785,10/17/2019,10/21/2019,Standard Class,MH-17290,OFF-LA-10000305,12.6,2,0,5.796,Online
400,OF-2019-118976,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-BI-10001628,20.86,2,0,9.387,COD
401,OF-2019-118976,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-ST-10000877,497.61,9,0,129.3786,COD
402,OF-2019-118976,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-AR-10004752,5.34,2,0,1.4952,COD
403,OF-2019-118976,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-LA-10000452,3.15,1,0,1.512,Offline
404,OF-2019-140228,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-LA-10001613,6.912,3,0.2,2.5056,COD
405,OF-2019-140228,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-ST-10002214,27.096,3,0.2,2.0322,COD
406,OF-2019-140228,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-ST-10001128,177.568,2,0.2,-37.7332,COD
407,OF-2019-131387,10/19/2019,10/21/2019,First Class,AI-10855,TEC-PH-10001459,1679.96,5,0.2,125.997,Offline
408,OF-2019-132983,10/19/2019,10/24/2019,Standard Class,DS-13180,TEC-AC-10000736,159.98,2,0,57.5928,Offline
409,OF-2019-134061,10/20/2019,10/25/2019,Standard Class,LL-16840,FUR-FU-10001424,17.46,2,0,5.9364,Online
410,OF-2019-142727,10/20/2019,10/22/2019,Second Class,HG-14845,FUR-CH-10002304,51.96,2,0,12.99,COD
411,OF-2019-142727,10/20/2019,10/22/2019,Second Class,HG-14845,OFF-BI-10000136,17.94,3,0,8.6112,COD
412,OF-2019-107811,10/20/2019,10/24/2019,Standard Class,LA-16780,FUR-CH-10001394,561.584,2,0.2,70.198,Offline
413,OF-2019-107811,10/20/2019,10/24/2019,Standard Class,LA-16780,OFF-ST-10000798,99.92,5,0.2,-1.249,COD
414,OF-2019-118304,10/20/2019,10/25/2019,Standard Class,KH-16360,TEC-PH-10000376,19.98,2,0,5.1948,Offline
415,OF-2019-156006,10/21/2019,10/23/2019,Second Class,TM-21010,TEC-AC-10002550,47.79,3,0,16.2486,COD
416,OF-2019-160094,10/21/2019,10/23/2019,First Class,JM-16195,OFF-AR-10004010,174.95,5,0,45.487,Online
417,OF-2019-160094,10/21/2019,10/23/2019,First Class,JM-16195,OFF-ST-10000585,826,5,0,214.76,Offline
418,OF-2019-115056,10/23/2019,10/23/2019,Same Day,AR-10510,OFF-AP-10003971,26.136,3,0.2,1.9602,Offline
419,OF-2019-124618,10/23/2019,10/25/2019,Second Class,CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997,COD
420,OF-2019-130274,10/24/2019,10/26/2019,First Class,JS-15940,OFF-LA-10002195,21.56,7,0,10.3488,Offline
421,OF-2019-135755,10/24/2019,10/31/2019,Standard Class,NC-18415,OFF-BI-10004828,40.176,3,0.2,14.5638,COD
422,OF-2019-135755,10/24/2019,10/31/2019,Standard Class,NC-18415,OFF-BI-10003981,10.896,3,0.2,3.9498,COD
423,OF-2019-117709,10/25/2019,10/29/2019,Standard Class,PM-18940,OFF-BI-10001294,46.8,4,0,21.06,COD
424,OF-2019-155271,10/25/2019,10/25/2019,Same Day,AA-10480,FUR-FU-10001473,27.46,2,0,9.8856,Offline
425,OF-2019-111899,10/25/2019,10/26/2019,First Class,NC-18340,OFF-AR-10001725,37.84,2,0.2,2.838,COD
426,OF-2019-111899,10/25/2019,10/26/2019,First Class,NC-18340,OFF-FA-10000840,5.472,6,0.2,1.8468,Offline
427,ON-2019-148194,10/25/2019,10/28/2019,First Class,BS-11365,FUR-FU-10001852,12.18,7,0,3.8976,Offline
428,ON-2019-148194,10/25/2019,10/28/2019,First Class,BS-11365,OFF-AP-10000696,57.68,4,0,19.0344,COD
429,OF-2019-166457,10/26/2019,10/30/2019,Second Class,PF-19120,OFF-PA-10003016,9.42,3,0,4.239,Offline
